img,title,console,genre,publisher,developer,vg_score,critic_score,user_score,total_shipped,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_1900857PALFrontccc.jpg,Titan Quest,NS,Action,THQ Nordic,Iron Lore Entertainment,,,,,0.01,0.01,,,0.0,2018-07-31,2019-03-24
/games/boxart/full_8659688JapanFrontccc.jpg,Nari Kids Park: Hugtto! PreCure,NS,Action,Bandai Namco Games,Bandai Namco Games,,,,,0.01,,0.01,,,2018-11-21,2018-12-19
/games/boxart/full_4976185AmericaFrontccc.jpg,Young Justice: Legacy,X360,Action,Warner Bros. Interactive Entertainment,Freedom Factory Studios,,,,,0.01,,,0.01,0.0,2013-11-19,2018-11-24
/games/boxart/full_9095810AmericaFrontccc.jpg,Dinotopia: The Sunstone Odyssey,XB,Action,TDK Mediactive,Vicious Cycle,,,,,0.01,0.01,,0.0,0.0,2003-08-05,
/games/boxart/full_1778900JapanFrontccc.jpg,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,Action,Namco Bandai Games,Namco Bandai Games,,,,,0.01,,0.01,,,2020-12-31,2018-04-09
/games/boxart/full_3938832JapanFrontccc.jpg,Kenka Banchou Portable,PSP,Action,Spike,Spike,,,,,0.01,,0.01,,,2009-10-29,
/games/boxart/full_143437AmericaFrontccc.jpg,Fallout Anthology,PC,Action,Bethesda Softworks,Bethesda Softworks,,,,,0.01,,,0.01,0.0,2015-09-29,2018-09-22
/games/boxart/full_5470187AmericaFrontccc.jpg,Monster High: New Ghoul in School,Wii,Action,Little Orbit,Torus Games,,,,,0.01,,,0.01,0.0,2015-10-27,2019-01-19
/games/boxart/3491410ccc.jpg,"Crouching Tiger, Hidden Dragon",XB,Action,Ubisoft,Genki,,,,,0.01,0.01,,0.0,0.0,2003-12-09,
/games/boxart/full_9943483AmericaFrontccc.jpg,Winx Club: Saving Alfea,3DS,Action,Namco Bandai Games,Little Orbit,,,,,0.01,,,0.01,0.0,2014-10-31,2018-08-03
/games/boxart/full_2382394AmericaFrontccc.jpg,Has-Been Heroes,PC,Action,GameTrust,Frozenbyte,,,,,0.01,0.01,,,0.0,2017-03-28,
/games/boxart/full_432329JapanFrontccc.jpg,Warriors Orochi 3,NS,Action,Tecmo Koei,Omega Force,,,,,0.01,,0.01,,,2017-11-09,
/games/boxart/full_1544697JapanFrontccc.jpg,San-X: Chara Sagashi Land,DS,Action,MTO,MTO,,,,,0.01,,0.01,,,2007-04-19,
/games/boxart/full_4655155JapanFrontccc.jpg,Tenchu San Portable,PSP,Action,From Software,From Software,,,,,0.01,,0.01,,,2009-08-27,
/games/boxart/full_2188606AmericaFrontccc.jpg,The Wild West,DS,Action,Majesco,Happy Happening,,,,,0.01,0.01,,,0.0,2007-08-28,
/games/boxart/full_4241430AmericaFrontccc.jpg,Teenage Mutant Ninja Turtles (3DS),3DS,Action,Activision,Magic Pockets,,,,,0.01,0.01,,,0.0,2013-10-22,2018-08-03
/games/boxart/full_3736227AmericaFrontccc.jpg,The Godfather (JP sales),X360,Action,Electronic Arts,Headgate,,,,,0.01,,0.01,,,2006-09-19,
/games/boxart/full_5577331JapanFrontccc.jpg,Shin Sangoku Musou 4 Special,X360,Action,KOEI,Omega Force,,,,,0.01,,0.01,,,2005-12-22,
/games/boxart/full_5434204AmericaFrontccc.jpg,Assassin's Creed Chronicles,XOne,Action,Ubisoft,Climax Studios,,,,,0.01,,,0.01,0.0,2016-02-09,2018-07-03
/games/boxart/full_5115882AmericaFrontccc.jpg,Madagascar: Escape 2 Africa,PC,Action,Activision,Aspyr,,,,,0.01,0.01,,,0.0,2008-11-04,
/games/boxart/full_9555975JapanFrontccc.jpg,Katekyoo Hitman Reborn! Kindan no Yami no Delta,Wii,Action,Marvelous Interactive,Marvelous Interactive,,,,,0.01,,0.01,,,2008-11-20,
/games/boxart/full_3515976PALFrontccc.jpg,Zombi,XOne,Action,Ubisoft,Ubisoft Montpellier,,,,,0.01,,,0.01,0.0,2016-01-21,2018-01-17
/games/boxart/default.jpg,Transformers: Fall of Cybertron,PC,Action,Activision,High Moon Studios,,,,,0.01,0.01,,0.0,0.0,2012-08-21,
/games/boxart/full_6333005JapanFrontccc.jpg,"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",PSV,Action,Idea Factory,Unknown,,,,,0.01,,0.01,,,2015-06-25,
/games/boxart/full_4450875PALFrontccc.jpg,Minds and Mystery: 5 Game Pack,PC,Action,Focus Multimedia,Focus Multimedia,,,,,0.01,,,0.01,0.0,2014-09-26,2019-04-23
/games/boxart/full_4112959AmericaFrontccc.jpg,This War of Mine,XOne,Action,11 bit studios,11 bit studios,,,,,0.01,,,0.01,0.0,2016-01-29,
/games/boxart/full_8965391JapanFrontccc.jpg,Deception IV: The Nightmare Princess,PSV,Action,Tecmo Koei,Koei Tecmo Games,,,,,0.01,,,0.01,0.0,2015-07-14,2018-08-01
/games/boxart/full_8852903JapanFrontccc.jpg,Hirameki Action: Chibikko Wagyan no Daiki na Bouken,DS,Action,Namco Bandai,Namco Bandai Games,,,,,0.01,,0.01,,,2009-01-29,
/games/boxart/full_4338320JapanFrontccc.jpg,Mushibugyo,3DS,Action,Namco Bandai Games,Namco Bandai Games,,,,,0.01,,0.01,,,2013-09-19,2019-04-26
/games/boxart/full_676435JapanFrontccc.jpg,Hakuoki: Reimeiroku - Omouhase Kara,PSV,Action,Idea Factory,Unknown,,,,,0.01,,0.01,,,2015-07-02,
/games/boxart/9521365ccc.jpg,E.T. The Extra-Terrestrial,GBA,Action,NewKidCo,Fluid Studios,,3.5,,,0.01,0.01,,0.0,0.0,2001-12-14,
/games/boxart/571345ccc.jpg,Original Frisbee Disc Sports: Ultimate & Golf,DS,Action,"Destination Software, Inc",Unknown,,,,,0.01,0.01,,,0.0,2007-09-18,
/games/boxart/full_8034851AmericaFrontccc.jpg,Carmageddon 64,N64,Action,Titus,SCi,,1.3,,,0.01,0.01,,,0.0,1999-12-05,
/games/boxart/full_planet-monsters_713AmericaFront.jpg,Planet Monsters,GBA,Action,Titus,Planet Interactive,,,,,0.01,0.01,,0.0,0.0,2001-12-06,
/games/boxart/full_6795881AmericaFrontccc.jpg,Zombie Vikings,PS4,Action,Rising Star Games,Zoink Games,,,,,0.01,,,0.01,0.0,2016-04-20,2018-09-21
/games/boxart/full_180414AmericaFrontccc.jpg,Twin Breaker: A Sacred Symbols Adventure,All,Action,Lillymo Games Inc,Lillymo Games Inc,,,,0.01,,,,,,2020-09-23,2021-02-19
/games/boxart/full_6018005JapanFrontccc.jpg,Yunohana Spring!,PSV,Action,Idea Factory,Unknown,,,,,0.01,,0.01,,,2015-09-17,
/games/boxart/full_673540PALFrontccc.jpg,Deformers,PC,Action,Ready at Dawn,Ready at Dawn,,,,,0.01,0.01,,,0.0,2017-04-21,
/games/boxart/full_1704414JapanFrontccc.jpg,Secret Game: Killer Queen,PS2,Action,Yeti,Yeti,,,,,0.01,,0.01,,,2008-08-21,
/games/boxart/full_metal-gear-solid-peace-walker-hd-edition_732JapanFront.jpg,Metal Gear Solid: Peace Walker HD Edition,X360,Action,Unknown,Kojima Productions,,,,,0.01,,0.01,,,,
/games/boxart/full_3738907JapanFrontccc.jpg,Ayakashi Gohan: Oomori!,PSV,Action,honeybee,Unknown,,,,,0.01,,0.01,,,2015-10-08,
/games/boxart/full_7247970JapanFrontccc.jpg,Possession Magenta,PSV,Action,Unknown,Unknown,,,,,0.01,,0.01,,,2015-05-28,
/games/boxart/full_2153254JapanFrontccc.jpg,CharadeManiacs,PSV,Action,Idea Factory,Otomate,,,,,0.01,,0.01,,,2018-08-09,2018-08-26
/games/boxart/full_361518JapanFrontccc.jpg,Soul Eater: Battle Resonance,PS2,Action,Namco Bandai,Bec,,,,,0.01,,0.01,,,2009-01-29,
/games/boxart/3280695ccc.jpg,Mist of Chaos,PS3,Action,Idea Factory,Idea Factory,,,,,0.01,,0.01,,,2007-03-22,
/games/boxart/full_6763386PALFrontccc.jpg,Witch Hunters: Stolen Beauty,PC,Action,Big Fish Games,Big Fish Games,,,,,0.01,,,0.01,0.0,2015-05-08,2018-09-22
/games/boxart/full_8059379JapanFrontccc.jpg,Marvel Disk Wars: Avengers - Ultimate Heroes,3DS,Action,Namco Bandai Games,Namco Bandai Games,,,,,0.01,,0.01,,,2014-11-13,2018-08-03
/games/boxart/full_5580344AmericaFrontccc.jpg,Chippy,PC,Action,Facepunch Studios,Facepunch Studios,,,,0.01,,,,,,2019-06-14,2019-12-25
/games/boxart/full_9871584PALFrontccc.jpg,Barbie and Her Sisters Puppy Rescue,PS3,Action,Little Orbit,Little Orbit,,,,,0.01,,,0.01,0.0,2015-11-03,
/games/boxart/full_5712640AmericaFrontccc.jpg,Bound By Flame,X360,Action,Focus Home Interactive,Spiders,,,,,0.01,,,0.01,0.0,2014-05-07,2018-10-31
/games/boxart/full_8507186PALFrontccc.jpg,Big Hero 6: Battle in the Bay,DS,Action,GameMill,GameMill,,,,,0.01,,,0.01,0.0,2014-10-28,2018-06-30
/games/boxart/full_monster-radar_185JapanFront.jpg,Monster Radar,PSV,Action,Sony Computer Entertainment,Sony Marketing,,,,,0.01,,0.01,,,2011-12-17,
/games/boxart/full_7797153JapanFrontccc.jpg,Shugo Chara! Norinori! Chara-Nari Zumu,DS,Action,Konami,Konami,,,,,0.01,,0.01,,,2009-08-06,
/games/boxart/7740386ccc.jpg,Bruce Lee: Return of the Legend,GBA,Action,Vivendi Games,Vicarious Visions,,8.4,,,0.01,0.01,,0.0,0.0,2003-03-28,
/games/boxart/full_9218177AmericaFrontccc.jpg,WarTech: Senko no Ronde (JP sales),X360,Action,Ubisoft,G.Rev,,,,,0.01,,0.01,,,2007-05-29,2019-01-02
/games/boxart/default.jpg,Sumioni,PSV,Action,Unknown,Acquire,,,,,0.01,,0.01,,,,
/games/boxart/full_5183079AmericaFrontccc.jpg,GoGo's Crazy Bones,DS,Action,GameMill Entertainment,"Black Lantern Studios, Inc.",,,,,0.01,,,0.01,0.0,2012-03-28,2019-04-26
/games/boxart/full_3075115AmericaFrontccc.jpg,Stolen,PC,Action,Hip Interactive,Blue 52,,,,,0.01,,,0.01,0.0,2005-04-22,
/games/boxart/full_5810713PALFrontccc.jpg,Bob the Builder: Festival of Fun,Wii,Action,Blast! Entertainment Ltd,Blast! Entertainment Ltd,,,,,0.01,,,0.01,0.0,2009-05-22,
/games/boxart/full_3098049PALFrontccc.jpg,Zettai Geigeki Wars,PSV,Action,Acquire,Unknown,,,,,0.01,,0.01,,,2015-07-02,
/games/boxart/full_9405561AmericaFrontccc.jpg,Yoku's Island Express,NS,Action,Villa Gorilla,Villa Gorilla,,9.0,6.0,,0.01,0.01,,,0.0,2018-06-19,2019-03-31
/games/boxart/full_james-bond-007-blood-stone_2AmericaFront.jpg,James Bond 007: Blood Stone,PC,Action,Activision,Bizarre Creations,,6.2,,,0.01,0.01,,,0.0,2010-11-02,
/games/boxart/full_233353AmericaFrontccc.jpg,Gal Gun: Double Peace,PS4,Action,PQube,Inti Creates,,,,,0.01,,0.01,,,2016-08-02,2018-05-04
/games/boxart/full_6560769AmericaFrontccc.jpg,Zorro: Quest For Justice,DS,Action,505 Games,505 Games,,,,,0.01,0.01,,,0.0,2010-02-12,
/games/boxart/full_2542121JapanFrontccc.jpg,Ketsui Deathtiny: Kizuna Jigoku Tachi,PS4,Action,M2,M2,,,,,0.01,,0.01,,,2018-11-29,2018-12-19
/games/boxart/full_4399253JapanFrontccc.jpg,KLAP!! Kind Love And Punish,PSV,Action,Idea Factory,Unknown,,,,,0.01,,0.01,,,2015-07-30,
/games/boxart/22702ccc.jpg,Hugo: The Evil Mirror,GBA,Action,Namco,ITE Media,,5.9,,,0.01,0.01,,0.0,0.0,2005-04-24,
/games/boxart/full_3719107PALFrontccc.png,Painkiller: Hell & Damnation,PC,Action,Nordic Games,The Farm 51,,,,,0.01,,,0.01,0.0,2012-10-31,2019-04-23
/games/boxart/full_2223009JapanFrontccc.jpg,Genji Koi Emaki,PSV,Action,Quinrose,Unknown,,,,,0.01,,0.01,,,2015-09-17,
/games/boxart/full_4183487JapanFrontccc.jpg,Teikoku Kaigun Renbojou: Meiji Yokosuka Koushinkyoku,PSV,Action,D3Publisher,Unknown,,,,,0.01,,0.01,,,2015-09-25,
/games/boxart/4151975ccc.jpg,Brave: Shaman's Challenge,DS,Action,Unknown,Collision Studios,,,,,0.01,0.01,,,0.0,,
/games/boxart/default.jpg,Woodcutter Simulator 2016,PS4,Action,Namco Bandai Games,Unknown,,,,,0.01,,,0.01,0.0,2015-02-26,
/games/boxart/full_disney-universe_767AmericaFront.jpg,Disney Universe,PC,Action,Disney Interactive Studios,Disney Interactive Studios,,,,,0.01,0.01,,,0.0,2011-10-25,
/games/boxart/full_3428212PALFrontccc.jpeg,Hallowed Legends: Templar,PC,Action,Big Fish Games,Elephant Games,,,,,0.01,,,0.01,0.0,2015-05-08,2018-09-22
/games/boxart/full_1018101JapanFrontccc.jpg,Jyuzaengi: Engetsu Sangokuden 1 + 2,PSV,Action,Idea Factory,Unknown,,,,,0.01,,0.01,,,2015-08-27,
/games/boxart/full_5285494JapanFrontccc.jpg,Live-On DS,DS,Action,Acquire,Acquire,,,,,0.01,,0.01,,,2009-08-20,
/games/boxart/full_sugar-sugar-rune-queen-shiken-wa-dai-panic_5JapanFront.jpg,Sugar Sugar Rune: Queen Shiken wa Dai Panic,DS,Action,Bandai,Bandai Namco Games,,,,,0.01,,0.01,,,2006-05-25,
/games/boxart/full_7865858PALFrontccc.jpg,PAIN,PS3,Action,Sony Computer Entertainment,Idol Minds Digital,,,,,0.01,,,0.01,0.0,2009-06-24,
/games/boxart/full_boulder-dash-xl_795AmericaFront.jpg,Boulder Dash-XL,PC,Action,Kalypso,Catnip Games,,,,,0.01,,,0.01,0.0,2011-08-05,
/games/boxart/full_9473345JapanFrontccc.jpg,Hokuto no Ken: Raoh Gaiden - Ten no Haoh,PSP,Action,Interchannel,Interchannel,,,,,0.01,,0.01,,,2009-01-22,
/games/boxart/full_4230414JapanFrontccc.jpg,Inugamike no Ichizoku,DS,Action,From Software,From Software,,,,,0.01,,0.01,,,2009-01-22,
/games/boxart/full_2158869AmericaFrontccc.jpg,Darksiders III,PC,Action,THQ Nordic,Gunfire Games,,,,,0.01,,,0.01,0.0,2018-11-27,2018-12-19
/games/boxart/full_1753397AmericaFrontccc.jpg,Fabled Legends: The Dark Piper,PC,Action,Big Fish Games,Big Fish Games,,,,,0.01,,,0.01,0.0,2014-11-24,2018-09-22
/games/boxart/full_1360371AmericaFrontccc.jpg,Magus,PS3,Action,Aksys Games,Black Tower Studios,,,,,0.01,0.01,,,0.0,2014-02-28,2019-04-27
/games/boxart/full_5295940AmericaFrontccc.jpeg,Saints Row: Gat out of Hell,PS3,Action,Deep Silver,Volition Inc.,,,,,0.01,,,0.01,0.0,2015-01-20,
/games/boxart/full_5120537JapanFrontccc.jpg,Fushigi no Chronicle: Furikaerimasen Katsu Madewa,PSV,Action,Spike Chunsoft,Spike Chunsoft,,,,,0.01,,0.01,,,2015-07-30,2018-09-21
/games/boxart/full_5114479JapanFrontccc.jpg,Nanairo Reincarnation,PSV,Action,Silky`s,Unknown,,,,,0.01,,0.01,,,2015-09-17,
/games/boxart/full_3859412JapanFrontccc.jpg,Touch Detective Funghi Rhythm,3DS,Action,Success,Success,,,,,0.01,,0.01,,,2014-11-13,2018-08-03
/games/boxart/full_2345160AmericaFrontccc.jpg,Winx Club: Saving Alfea,DS,Action,Little Orbit,Little Orbit,,,,,0.01,0.01,,0.0,0.0,2014-11-11,2019-05-08
/games/boxart/full_8114207AmericaFrontccc.jpg,Bound By Flame,PS3,Action,Focus Home Interactive,Spiders,,,,,0.01,,,0.01,0.0,2014-05-07,2018-10-31
/games/boxart/full_7663433PALFrontccc.jpg,One Piece: Unlimited World Red Deluxe Edition,PS4,Action,Namco Bandai Games,Ganbarion,,,,,0.01,,0.01,,,2017-08-25,2018-01-08
/games/boxart/full_6141530JapanFrontccc.jpg,Gegege no Kitarou: Youkai Daiundoukai,Wii,Action,Bandai,Bandai,,,,,0.01,,0.01,,,2007-11-22,
/games/boxart/full_7424355AmericaFrontccc.jpg,Ultimate Spider-Man,PC,Action,Activision,Beenox,,,,,0.01,0.01,,,0.0,2005-09-22,
/games/boxart/full_2072479JapanFrontccc.jpg,Vamwolf Cross,PSV,Action,D3Publisher,Unknown,,,,,0.01,,0.01,,,2015-07-23,
/games/boxart/full_6264024JapanFrontccc.jpg,Tokyo Onmyouji: Tengen Jibashi - Rei no Baai - V Edition,PSV,Action,Dramatic Create,Unknown,,,,,0.01,,0.01,,,2015-09-17,
/games/boxart/full_8960225JapanFrontccc.jpg,Darius Burst: Chronicle Saviours,PS4,Action,Kadokawa Games,Pyramid,,,,,0.01,,0.01,,,2017-03-30,2018-09-21
/games/boxart/full_8522374AmericaFrontccc.jpg,Devil May Cry 3: Dante's Awakening Special Edition,PC,Action,Ubisoft,Capcom,,7.1,,,0.01,,,0.01,0.0,2006-10-16,
/games/boxart/full_5229570PALFrontccc.jpg,Bob the Builder: Festival of Fun,DS,Action,Blast! Entertainment Ltd,Blast! Entertainment Ltd,,,,,0.01,,,0.01,0.0,2008-11-14,
/games/boxart/full_3243657PALFrontccc.jpg,The Escapists: The Walking Dead,PS4,Action,Team17 Software,Team17 Software,,,,,0.01,,,0.0,0.0,2016-02-19,2018-09-21
/games/boxart/full_5743165AmericaFrontccc.jpg,Garfield and His Nine Lives,GBA,Action,Game Factory,Lucky Jump,,,,,0.01,0.0,,0.0,0.0,2006-05-10,
/games/boxart/full_9095403JapanFrontccc.jpg,Flowers: Natsu-hen,PSV,Action,Prototype,Unknown,,,,,0.01,,0.01,,,2015-10-22,
/games/boxart/full_6405096JapanFrontccc.jpg,Infinite Stratos 2: Love and Purge,PS3,Action,5pb,Unknown,,,,,0.01,,0.01,,,2015-09-03,
/games/boxart/full_936702AmericaFrontccc.jpg,The Mighty Quest for Epic Loot,PC,Action,Ubisoft,Ubisoft,,,,,0.01,0.0,,,0.0,2015-02-05,2019-05-01
/games/boxart/full_7075757AmericaFrontccc.jpg,Battle B-Daman,GBA,Action,Atlus,Atlus Co.,,6.0,,,0.01,0.0,,0.0,0.0,2006-07-26,
/games/boxart/full_9559223JapanFrontccc.jpg,Yattaman DS 2: BikkuriDokkiri Animal Daibouken,DS,Action,Takara Tomy,Takara Tomy,,,,,0.01,,0.01,,,2008-10-16,
/games/boxart/full_7772482JapanFrontccc.jpg,Juusei to Diamond,PSP,Action,Sony Computer Entertainment,SCEI,,,,,0.01,,0.01,,,2009-06-18,
/games/boxart/full_3439586JapanFrontccc.jpg,Shinjuku no Ookami,PS2,Action,Spike,YSK,,,,,0.01,,0.01,,,2009-02-19,
/games/boxart/full_2737354JapanFrontccc.jpg,Rear Pheles: Red of Another,PSV,Action,Unknown,Unknown,,,,,0.01,,0.01,,,2015-08-27,
/games/boxart/full_9631998JapanFrontccc.jpg,Nari Kids Park: Ultraman R/B,NS,Action,Bandai Namco Games,Bandai Namco Games,,,,,0.0,,0.0,,,2018-11-21,2018-12-19
/games/boxart/full_3343756JapanFrontccc.jpg,Dynasty Warriors 8: Empires,NS,Action,Tecmo Koei,Koei Tecmo Games,,,,,0.0,,0.0,,,2017-11-09,2018-07-31
/games/boxart/7388372ccc.jpg,Gauntlet: Dark Legacy,GBA,Action,Midway Games,Pocket Studios,,3.1,,,0.0,0.0,,0.0,0.0,2002-11-25,
/games/boxart/full_952830JapanFrontccc.jpg,Samurai Warriors: Sanada Maru,NS,Action,Tecmo Koei,Omega Force,,,,,0.0,,0.0,,,2017-11-09,2018-07-09
/games/boxart/full_garshasp-the-monster-slayer_860AmericaFront.jpg,Garshasp: The Monster Slayer,PC,Action,Unknown,Dead Mage Studio,,,,,0.0,,,0.0,0.0,2011-05-09,
/games/boxart/full_3618141JapanFrontccc.jpg,Metal Gear Online,PS3,Action,Konami Digital Entertainment,Kojima Productions,,8.1,,,0.0,,0.0,,,2008-06-12,
/games/boxart/full_9879768AmericaFrontccc.jpg,Conflict: Denied Ops (JP sales),PS3,Action,Eidos Interactive Ltd,Pivotal Games,,,,,0.0,,0.0,,,2008-02-12,2019-01-02
/games/boxart/full_8759177PALFrontccc.jpg,Of Orcs and Men,PS3,Action,Focus Home Interactive,Cyanide Studio,,,,,0.0,,,0.0,0.0,2012-10-11,2019-01-02
/games/boxart/full_8175454JapanFrontccc.jpg,Shin Megami Tensei IV Double Hero Pack,3DS,Action,Atlus,Atlus,,,,,0.0,,0.0,,,2018-04-19,2018-03-01
/games/boxart/full_8848380AmericaFrontccc.jpg,Big Bumpin',X360,Action,King Games,Blitz Games,,6.7,,,0.0,0.0,,,0.0,2006-11-19,
/games/boxart/full_4474926AmericaFrontccc.jpg,Resident Evil 5: Gold Edition,X360,Action,Capcom,Capcom,,9.3,,,0.0,,,0.0,0.0,2010-03-09,
/games/boxart/full_3787661JapanFrontccc.jpg,Dillon's Dead-Heat Breakers,3DS,Action,Nintendo,Nintendo,,7.0,,,0.0,,0.0,,,2018-04-26,2018-05-20
/games/boxart/full_5789906JapanFrontccc.jpg,Crayon Shin-Chan Gekiatsu! Oden Wa ~ Rudo Dai Konran!!,3DS,Action,FuRyu Corporation,FuRyu,,,,,0.0,,0.0,,,2017-11-30,2018-01-07
/games/boxart/2536615ccc.jpg,Just Cause,XB,Action,Eidos Interactive,Avalanche Studios,,7.3,,,0.0,0.0,,0.0,0.0,2006-09-27,
/games/boxart/full_2143343AmericaFrontccc.jpg,Conflict: Denied Ops (JP sales),X360,Action,Eidos Interactive Ltd,Pivotal Games,,,,,0.0,,0.0,,,2008-02-12,2019-01-02
/games/boxart/full_7262013JapanFrontccc.jpg,bit Generations: Boundish,GBA,Action,Nintendo,skip Ltd.,,4.0,,,0.0,,0.0,,0.0,2006-07-13,
/games/boxart/default.jpg,Professional Farmer 2016,PSV,Action,Namco Bandai Games,Unknown,,,,,0.0,,,0.0,0.0,2015-11-20,
/games/boxart/full_6961029JapanFrontccc.jpg,Tomyka Hero: Rescue Force DS,DS,Action,Takara Tomy,Takara Tomy,,,,,0.0,,0.0,,,2008-11-20,
/games/boxart/full_2363391JapanFrontccc.jpg,Claymore: Gingan no Majo,DS,Action,Digital Works Entertainment,Digital Works Entertainment,,,,,0.0,,0.0,,,2009-06-04,
/games/boxart/full_9161933AmericaFrontccc.jpg,Hysteria Hospital: Emergency Ward,PC,Action,O-Games,Gameinvest,,,,,0.0,,,0.0,0.0,2009-07-20,
/games/boxart/full_412854JapanFrontccc.jpg,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,WiiU,Action,Namco Bandai Games,Namco Bandai Games,,,,,0.0,,0.0,,,2020-12-31,2018-04-09
/games/boxart/full_1206871AmericaFrontccc.jpg,Eureka Seven Vol. 1: The New Wave,PS2,Action,Namco Bandai,Bandai,,,,,0.0,,0.0,,,2006-10-24,
/games/boxart/full_6591952JapanFrontccc.jpg,War Thunder,PS4,Action,DMM Games,DMM Games,,,,,0.0,,0.0,,,2017-04-27,2018-09-21
/games/boxart/full_7472386JapanFrontccc.jpg,Iron Master: The Legendary Blacksmith,DS,Action,Unknown,Barunson Creative,,,,,0.0,,0.0,,,,
/games/boxart/full_9912750JapanFrontccc.jpg,Kobayashi ga Kawai Sugite Tsurai!! Game Demo Kyun Moe Max ga Tomara Nai,3DS,Action,Happinet,Happinet,,,,,0.0,,0.0,,,2015-08-27,2018-08-06
/games/boxart/8436941ccc.jpg,Army Men Advance,GBA,Action,3DO,DC Studios,,6.1,,,0.0,0.0,,0.0,0.0,2001-06-10,
/games/boxart/default.jpg,Alone in the Dark: Inferno(JP sales),PS3,Action,Unknown,Unknown,,,,,0.0,,0.0,,,,
/games/boxart/full_1718688AmericaFrontccc.jpg,Monster High: New Ghoul in School,WiiU,Action,Little Orbit,Torus Games,,,,,0.0,,,0.0,0.0,2015-10-27,2019-01-19
/games/boxart/full_6622699JapanFrontccc.jpg,Keitai Sousakan 7 DS: Buddy Sequence,DS,Action,5pb,5pb. Games,,,,,0.0,,0.0,,,2009-03-26,
/games/boxart/default.jpg,Rugby Union Team Manager 2015,PC,Action,Alternative Software,Unknown,,,,,0.0,,,0.0,0.0,2014-12-03,
/games/boxart/full_9229592JapanFrontccc.jpg,Shinsouban Mahou Tsukai no Goshujinsama,PSV,Action,Quinrose,Unknown,,,,,0.0,,0.0,,,2015-06-18,
/games/boxart/default.jpg,Muppets Movie Adventures,PSV,Action,Sony Computer Entertainment,Virtual Toys,,,,,0.0,,,0.0,0.0,2014-11-07,2018-04-23
/games/boxart/full_7751639AmericaFrontccc.jpg,Star Wars: The Force Unleashed - Ultimate Sith Edition,PS3,Action,LucasArts,LucasArts,,,,,0.0,,,0.0,0.0,2009-11-03,
/games/boxart/full_3847660AmericaFrontccc.jpg,Spikeout: Battle Street,XB,Action,Sega,Dimps Corporation / Amusement Vision,,,,,0.0,0.0,,0.0,0.0,2005-03-29,
/games/boxart/full_48812PALFrontccc.jpg,Hello Neighbor,PC,Action,Gearbox Software,Dynamic Pixels,,,,,0.0,,,0.0,0.0,2017-12-08,2018-11-06
/games/boxart/default.jpg,Professional Farmer 2016,PS3,Action,Namco Bandai Games,Unknown,,,,,0.0,,,0.0,0.0,2015-11-20,
/games/boxart/full_2368527JapanFrontccc.jpg,Nari Kids Park: Kaitou Sentai Lupinranger Vs. Keisatsu Sentai Patoranger,NS,Action,Bandai Namco Games,Bandai Namco Games,,,,,0.0,,0.0,,,2018-11-21,2018-12-19
/games/boxart/full_5745045PALFrontccc.jpg,Clever Kids: Creepy Crawlies,Wii,Action,Midas Interactive Entertainment,Midas Interactive Entertainment,,,,,0.0,,,0.0,0.0,2009-10-02,
/games/boxart/full_3866699AmericaFrontccc.jpg,Danny Phantom: Urban Jungle,GBA,Action,THQ,THQ,,,,,0.0,0.0,,0.0,0.0,2006-09-19,
/games/boxart/full_7952533AmericaFrontccc.jpg,Kung Fu Panda: Showdown of Legendary Legends,WiiU,Action,Little Orbit,Little Orbit,,,,,0.0,,,0.0,0.0,2015-11-27,2018-04-09
/games/boxart/full_681670AmericaFrontccc.png,Metal Gear Solid,PSN,Action,Konami,Konami Computer Entertainment Japan,,,,,0.0,,0.0,0.0,0.0,2009-06-18,
/games/boxart/full_843112PALFrontccc.jpg,Kung Fu Panda: Showdown of Legendary Legends,XOne,Action,Little Orbit,Little Orbit,,,,,0.0,,,0.0,0.0,2015-12-01,2018-04-09
/games/boxart/full_twin-sector_934AmericaFront.jpg,Twin Sector,PC,Action,Headup Games,DNS Development,,4.2,,,0.0,0.0,,,0.0,2010-01-23,
/games/boxart/full_2975701AmericaFrontccc.jpg,Train Simulator 2015,PC,Action,Dovetail Games,Dovetail Games,,,,,0.0,,,0.0,0.0,2014-10-23,2019-05-02
/games/boxart/full_9887583AmericaFrontccc.jpg,American McGee's Alice,PC,Action,Electronic Arts,Rogue Entertainment,,,,,0.0,,,0.0,0.0,2000-12-06,
/games/boxart/full_6375523AmericaFrontccc.jpg,Franklin's Great Adventures,GBA,Action,Game Factory,Neko Entertainment,,,,,0.0,0.0,,0.0,0.0,2006-04-01,
/games/boxart/full_3910409AmericaFrontccc.jpg,The Godfather,PC,Action,Electronic Arts,Headgate,,,,,0.0,,,0.0,0.0,2006-03-21,
/games/boxart/full_3682242JapanFrontccc.jpg,Magical Zunou Power!!,DS,Action,D3 Publisher,D3 Publisher,,,,,0.0,,0.0,,,2008-12-25,
/games/boxart/full_6772887AmericaFrontccc.jpg,Deception IV: The Nightmare Princess,PS4,Action,Tecmo Koei,Koei Tecmo Games,,,,,0.0,,,0.0,0.0,2015-07-14,2018-08-01
